Close,High,Low,Open,Volume
402.0056457519531,405.3568429660157,399.76496617669443,402.4970231148721,15065300
392.158447265625,392.9937947660836,381.338308328151,387.23483657897395,40586500
399.31298828125,405.8777839816366,398.7626479226128,405.06211059014583,29694700
395.3130798339844,399.31289867869236,392.3058528379069,398.261343947103,19582100
382.61590576171875,395.2246663994194,382.4586913890698,394.5662074998568,28781400
388.1291809082031,394.7922572147303,383.57902141142335,385.8393454420747,23562500
390.9791564941406,393.0331103770738,387.84416635932274,390.80226783236736,17709400
399.6470642089844,400.12860445610875,394.92982324925293,395.3425934548566,17446700
406.4084167480469,406.7916755135943,399.36205183771864,401.7108501382599,16996600
402.2808532714844,407.5189532422579,402.03516456718575,407.50911609687097,20018200
403.46014404296875,405.1210019721616,399.6961765499289,401.1310200807253,11792300
405.20947265625,405.60256858412407,402.04500095122404,403.48965172941627,14689700
407.58770751953125,408.2166849740278,404.698406069441,405.8187609135271,13402300
406.5852966308594,411.13545592488975,403.7353138522874,410.8013229086305,15440200
409.3763122558594,410.29026696650755,404.4527014093116,404.9145973369448,15109300
416.53387451171875,417.25259039103736,410.81377223604346,411.4340293579302,22239500
414.47613525390625,418.83761399416454,413.84605341031005,415.273599957198,17530100
413.708251953125,416.37634285020215,411.56198942365705,416.00221762948183,15352200
418.7588806152344,420.1667475860199,413.49165301735496,413.7082502471213,16272100
422.401611328125,426.27079649896183,418.27643943862864,420.2257843102985,21453300
423.8587341308594,425.71950537683756,420.5212017999642,423.43539455106486,18073700
420.3931884765625,426.89107515061806,418.83764844643395,426.2708180980622,17211700
423.50433349609375,424.3904021961967,417.8433006318776,420.58028575397856,11855300
423.661865234375,424.15412896604386,419.999421868943,422.9825388810405,15718000
422.5296630859375,424.27226587320916,419.1034967099491,419.1034967099491,15517100
408.25396728515625,417.7349403773821,407.8305976923989,417.7349403773821,28394500
408.70684814453125,410.3017776619535,398.2511723788605,410.3017776619535,47995300
407.12176513671875,409.9867435149057,402.5929630717942,409.1006748520027,17484700
409.63232421875,409.99659455099004,403.341179685009,406.04863004617806,14348900
417.4494934082031,417.5183874951578,409.8587651411263,411.3454112041521,16988000
417.9515075683594,418.72929252757683,414.072467704925,417.44941908945174,14861300
417.29193115234375,419.6843254469309,416.45507688003147,419.60557647742206,13621700
421.2496643066406,421.4564066138097,417.33126513039383,418.1287297891469,13982900
425.98529052734375,426.1231387794062,418.67025946007556,418.89671156901073,14551100
434.2356262207031,436.5394165910894,426.54647009815636,428.58444890305617,22366200
434.74761962890625,436.52964196122593,432.57182236972,434.0289338170149,15960600
435.7222900390625,436.2834778568933,429.96279885352675,431.49865916361745,13582000
441.43255615234375,443.96279884211964,433.90092737019853,435.7419888452348,20790000
439.4339599609375,443.1751821409538,438.00641324566425,442.75181252074634,17112500
438.8038635253906,439.6210080275433,434.4423844149745,439.3945559147101,19877400
442.82073974609375,443.6083496603445,439.60134591371855,440.45787995794916,34187100
440.743408203125,445.74479433203504,439.5028940256874,442.8404263927747,15913700
443.97265625,444.4353853435752,439.83762902888526,441.3144201727987,16413400
445.1639404296875,446.58166237734525,441.2553652071883,442.05283004707155,16507000
445.84326171875,449.11190006347704,444.7799552473841,445.1836151073107,14806300
440.0345458984375,448.3341049043701,439.50289267468526,446.059848949654,28362300
449.6632080078125,450.2932899171113,438.7644825324962,441.71806471797646,17662800
452.1737976074219,452.47899873460125,446.0992495967908,446.18788351342585,13979800
453.64068603515625,453.88681788882053,450.7954174304016,451.10061852531385,9932800
460.32562255859375,461.10340760685847,451.8685359116121,452.4986178155469,16000300
459.0260009765625,460.4634324742541,457.27354357582976,459.33120203742016,12962300
452.42974853515625,460.09919566591896,450.9135678636905,459.77431483044427,17207200
459.035888671875,459.24263100795065,451.76021694759896,454.0837171765978,18196100
447.66461181640625,457.5886345893225,444.5633265323156,455.81649732303464,23111200
446.53240966796875,449.2989293786312,443.6772860929006,447.3003398715442,16324300
446.93603515625,450.1849934949163,444.44518211930125,446.28624348851673,14429400
442.56475830078125,447.27079820143007,439.7490242805094,447.19204922721934,17175700
436.6575622558594,437.9670004651751,432.38471713490526,435.74195902538145,21778000
433.5563659667969,437.7701424222079,427.67873564964367,437.46494130393756,20794800
430.3467102050781,434.3143840356024,425.3157901645021,426.398776194832,20940400
436.0865783691406,437.7208974938516,432.1189340633458,434.95437784378936,15808800
437.967041015625,441.4522765923751,436.24411798255437,437.0317279223722,13107100
422.2637939453125,434.64916540683873,420.9740654607642,433.6351033912307,26805800
411.92626953125,423.14987619224735,411.05005574464656,422.1653487650477,29943800
418.6899719238281,422.28352110182095,410.8137524352177,411.72938578526725,23583800
420.1274108886719,425.46353285919287,418.12882136064246,424.9023450000168,15125800
416.3763122558594,422.41143955979663,410.9023126509883,421.1020314288797,32687600
411.8770446777344,415.2539664560443,405.8320320070505,413.9937725831716,42891400
410.65618896484375,420.84605305704525,406.69839983005807,414.2792724511176,30296400
402.1695861816406,408.5788691410044,398.08380349930894,406.10769576372263,29437900
389.0360412597656,394.83492274068107,379.61410573718445,383.1485859534076,40709200
393.4269714355469,399.39323499306323,392.3341604668248,393.81095153508136,24946500
392.2652587890625,403.7349973998657,391.32012086399686,402.3173055349637,20650900
396.4593505859375,399.58028569311574,393.7519001712231,396.2132187300544,20203000
399.73779296875,401.73638233312255,396.03599047899144,397.77859311198716,19276700
400.515625,402.4354656198074,397.9853821448799,400.76175687200634,16762900
407.6041564941406,408.52961455842444,403.2328528848732,403.25253261450456,19414300
410.4101257324219,411.25683501944593,406.06838582856113,408.3820014539116,18267000
415.2627258300781,415.34161674551206,411.9388929382302,414.0495635460023,20752100
412.7377624511719,415.5684441235936,411.5837759699612,414.83859034033384,22775600
415.755859375,415.9728470077707,410.75530126947416,413.22105614207504,15234000
418.98101806640625,420.0264956299884,415.864330676567,415.9235063802004,16387600
418.330078125,420.5590998224222,415.9432144212139,418.27087232284174,16067300
409.8577880859375,420.9438431425212,408.9306617888671,418.54710638332296,19361900
411.0807800292969,413.51694694228206,406.4451490290269,411.2681797994915,18493800
407.8259582519531,411.5640508373135,405.7054152115458,410.6665125068156,13152800
408.171142578125,408.68400868994763,404.63032264758425,407.2045559563185,13492900
404.9755554199219,409.315277644923,401.73061382710534,409.19692623598894,14882700
407.4610900878906,416.26875999773983,404.97561980648004,409.2561670075729,17045200
411.4259948730469,411.7711764633265,406.4846126518204,409.90708149754283,24308300
403.83148193359375,414.1284769320411,401.4544905684809,412.1854608426902,20313600
403.2988586425781,405.6068015782242,398.830912042889,400.3498254636215,15135800
402.79583740234375,407.44131080829675,400.56678553175374,402.0363656944642,14195500
396.197509765625,405.0248942566708,395.30981392110493,403.4566777506577,19609500
400.1624450683594,403.0523026786457,396.64133973593033,401.6616132591262,15295100
408.5262451171875,410.62704280907684,402.1152829853601,402.6084339185776,19594300
417.24517822265625,418.1821469994098,403.9695325309428,409.8084532189213,19266900
421.1509094238281,421.5158363092752,414.0002206806835,417.51145302107784,17395700
424.69171142578125,425.914716092092,419.63197810212404,419.9969049719398,15874600
425.43145751953125,427.5914610863902,422.3542004104568,424.70160374609685,13834700
429.1893310546875,435.7975668297707,426.34877633464635,434.199762324635,18874200
424.9087219238281,430.05721907964937,424.5142071811442,429.04132931995406,18898000
432.6807861328125,435.452292084435,430.91529729082623,435.1860014052933,21706600
429.3076477050781,433.22326773049826,428.2720426762547,431.2309485866615,55167100
427.5717468261719,430.48131937501944,424.4944897103184,428.3311884542686,15128900
423.2912292480469,427.4139642542688,420.2632749795507,427.06875254523504,17015800
426.1908874511719,427.18706197372046,422.6994004960537,423.94212038705155,13396400
425.4018859863281,429.3372210826113,423.251754987828,429.1301061037402,14492000
422.15692138671875,425.93447445668835,421.6144673905514,425.6089779793521,14896100
424.4056701660156,424.5240516705587,419.54320931350645,422.3443029301565,16807300
414.9273986816406,422.61069983568314,413.0731460704372,422.58111197910216,19092900
411.4161071777344,417.02816727140424,411.00184714518315,416.79143435299875,16582300
410.834228515625,413.8029769595959,408.6150490966078,411.9092940444477,13686400
410.3607482910156,414.00020455197927,409.28568287863294,412.51087911578094,19169700
403.93011474609375,411.39639773757887,403.3975032576847,410.3016170053712,20919800
409.0292663574219,409.966265233936,402.57887338489604,405.27145839926953,19229300
